state,age,vaccination,risk,year,value,value_min,value_max,iso,disease,R0
new_case,All,All,All,2008,0,0,0,AFG,diphtheria,6
new_case,All,All,All,2009,0,0,0,AFG,diphtheria,6
new_case,All,All,All,2010,0,0,0,AFG,diphtheria,6
new_case,All,All,All,2011,0,0,0,AFG,diphtheria,6
new_case,All,All,All,2012,0,0,0,AFG,diphtheria,6
new_case,All,All,All,2013,0,0,0,AFG,diphtheria,6
new_case,All,All,All,2014,0,0,0,AFG,diphtheria,6
new_case,All,All,All,2015,0,0,0,AFG,diphtheria,6
new_case,All,All,All,2016,0,0,0,AFG,diphtheria,6
new_case,All,All,All,2017,1,1,1,AFG,diphtheria,6
new_case,All,All,All,2018,3,3,3,AFG,diphtheria,6
new_case,All,All,All,2019,0,0,0,AFG,diphtheria,6
new_case,All,All,All,2020,0,0,0,AFG,diphtheria,6
new_case,All,All,All,2021,61,61,61,AFG,diphtheria,6
new_case,All,All,All,2022,50,50,50,AFG,diphtheria,6
new_case,All,All,All,2023,61,61,61,AFG,diphtheria,6
new_case,All,All,All,1950,7841344,7840213,7843416,AFG,diphtheria,7
new_case,All,All,All,1951,48092,48038,48242,AFG,diphtheria,7
new_case,All,All,All,1952,54692,54316,54817,AFG,diphtheria,7
new_case,All,All,All,1953,65067,64549,65691,AFG,diphtheria,7
new_case,All,All,All,1954,86185,85030,87042,AFG,diphtheria,7
new_case,All,All,All,1955,130722,130246,133235,AFG,diphtheria,7
new_case,All,All,All,1956,226787,221449,229830,AFG,diphtheria,7
new_case,All,All,All,1957,341368,337161,347250,AFG,diphtheria,7
new_case,All,All,All,1958,331088,327808,333637,AFG,diphtheria,7
new_case,All,All,All,1959,302743,293049,308856,AFG,diphtheria,7
new_case,All,All,All,1960,315415,311723,317683,AFG,diphtheria,7
new_case,All,All,All,1961,336340,335665,339199,AFG,diphtheria,7
new_case,All,All,All,1962,348529,340132,352157,AFG,diphtheria,7
new_case,All,All,All,1963,357665,349872,362786,AFG,diphtheria,7
new_case,All,All,All,1964,367582,358376,371304,AFG,diphtheria,7
new_case,All,All,All,1965,375528,369023,382552,AFG,diphtheria,7
new_case,All,All,All,1966,386489,376106,394586,AFG,diphtheria,7
new_case,All,All,All,1967,399797,394191,405895,AFG,diphtheria,7
new_case,All,All,All,1968,399602,388931,408827,AFG,diphtheria,7
new_case,All,All,All,1969,418842,417012,423592,AFG,diphtheria,7
new_case,All,All,All,1970,435150,422544,447150,AFG,diphtheria,7
new_case,All,All,All,1971,437800,427044,456461,AFG,diphtheria,7
new_case,All,All,All,1972,409815,402126,423121,AFG,diphtheria,7
new_case,All,All,All,1973,416501,402148,424556,AFG,diphtheria,7
new_case,All,All,All,1974,418119,403557,429504,AFG,diphtheria,7
new_case,All,All,All,1975,407345,404991,415803,AFG,diphtheria,7
new_case,All,All,All,1976,409449,391605,423190,AFG,diphtheria,7
new_case,All,All,All,1977,404912,402452,414996,AFG,diphtheria,7
new_case,All,All,All,1978,424228,421503,429276,AFG,diphtheria,7
new_case,All,All,All,1979,402621,387750,416869,AFG,diphtheria,7
new_case,All,All,All,1980,20379,20278,21186,AFG,diphtheria,7
new_case,All,All,All,1981,1464,1464,1464,AFG,diphtheria,7
new_case,All,All,All,1982,1563,1563,1563,AFG,diphtheria,7
new_case,All,All,All,1983,1940,1940,1940,AFG,diphtheria,7
new_case,All,All,All,1984,555,555,555,AFG,diphtheria,7
new_case,All,All,All,1985,3179,3179,3179,AFG,diphtheria,7
new_case,All,All,All,1986,1053,1053,1053,AFG,diphtheria,7
new_case,All,All,All,1987,1272,1272,1272,AFG,diphtheria,7
new_case,All,All,All,1988,661,661,661,AFG,diphtheria,7
new_case,All,All,All,1989,286,286,286,AFG,diphtheria,7
new_case,All,All,All,1990,368,368,368,AFG,diphtheria,7
new_case,All,All,All,1991,21,21,21,AFG,diphtheria,7
new_case,All,All,All,1992,0,0,0,AFG,diphtheria,7
new_case,All,All,All,1993,0,0,0,AFG,diphtheria,7
new_case,All,All,All,1994,0,0,0,AFG,diphtheria,7
new_case,All,All,All,1995,0,0,0,AFG,diphtheria,7
new_case,All,All,All,1996,0,0,0,AFG,diphtheria,7
new_case,All,All,All,1997,0,0,0,AFG,diphtheria,7
new_case,All,All,All,1998,84,84,84,AFG,diphtheria,7
new_case,All,All,All,1999,297,297,297,AFG,diphtheria,7
new_case,All,All,All,2000,84,84,84,AFG,diphtheria,7
new_case,All,All,All,2001,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2002,854,854,854,AFG,diphtheria,7
new_case,All,All,All,2003,79,79,79,AFG,diphtheria,7
new_case,All,All,All,2004,26,26,26,AFG,diphtheria,7
new_case,All,All,All,2005,179,179,179,AFG,diphtheria,7
new_case,All,All,All,2006,53,53,53,AFG,diphtheria,7
new_case,All,All,All,2007,104,104,104,AFG,diphtheria,7
new_case,All,All,All,2008,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2009,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2010,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2011,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2012,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2013,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2014,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2015,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2016,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2017,1,1,1,AFG,diphtheria,7
new_case,All,All,All,2018,3,3,3,AFG,diphtheria,7
new_case,All,All,All,2019,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2020,0,0,0,AFG,diphtheria,7
new_case,All,All,All,2021,61,61,61,AFG,diphtheria,7
new_case,All,All,All,2022,50,50,50,AFG,diphtheria,7
new_case,All,All,All,2023,61,61,61,AFG,diphtheria,7
new_case,All,All,All,1950,7871806,7871591,7872969,AFG,measles,12
new_case,All,All,All,1951,57692,57663,57944,AFG,measles,12
new_case,All,All,All,1952,76839,76427,77510,AFG,measles,12
new_case,All,All,All,1953,142442,141836,143001,AFG,measles,12
new_case,All,All,All,1954,358711,355409,366441,AFG,measles,12
new_case,All,All,All,1955,391379,383761,396451,AFG,measles,12
new_case,All,All,All,1956,306731,304560,311403,AFG,measles,12
new_case,All,All,All,1957,375832,368601,380869,AFG,measles,12
new_case,All,All,All,1958,358132,353494,366783,AFG,measles,12
new_case,All,All,All,1959,361010,354940,364695,AFG,measles,12
new_case,All,All,All,1960,392358,386504,397770,AFG,measles,12
new_case,All,All,All,1961,392083,384480,404264,AFG,measles,12
new_case,All,All,All,1962,404771,398415,415303,AFG,measles,12
new_case,All,All,All,1963,424020,411870,430715,AFG,measles,12
new_case,All,All,All,1964,433176,426681,448612,AFG,measles,12
new_case,All,All,All,1965,444676,428947,450703,AFG,measles,12
new_case,All,All,All,1966,448267,443309,459748,AFG,measles,12
new_case,All,All,All,1967,471678,457166,476865,AFG,measles,12
new_case,All,All,All,1968,470071,464612,493499,AFG,measles,12
new_case,All,All,All,1969,491877,478450,498410,AFG,measles,12
new_case,All,All,All,1970,499717,494390,515459,AFG,measles,12
new_case,All,All,All,1971,524280,520348,532251,AFG,measles,12
new_case,All,All,All,1972,517289,496432,518248,AFG,measles,12
new_case,All,All,All,1973,521630,516504,539937,AFG,measles,12
new_case,All,All,All,1974,517235,492675,520368,AFG,measles,12
new_case,All,All,All,1975,508775,503719,528497,AFG,measles,12
new_case,All,All,All,1976,512569,505245,516748,AFG,measles,12
new_case,All,All,All,1977,517918,502660,531327,AFG,measles,12
new_case,All,All,All,1978,537991,528828,554112,AFG,measles,12
new_case,All,All,All,1979,467201,460745,478660,AFG,measles,12
new_case,All,All,All,1980,56080,54207,56801,AFG,measles,12
new_case,All,All,All,1981,31107,31107,31107,AFG,measles,12
new_case,All,All,All,1982,20320,20320,20320,AFG,measles,12
new_case,All,All,All,1983,18808,18808,18808,AFG,measles,12
new_case,All,All,All,1984,16199,16199,16199,AFG,measles,12
new_case,All,All,All,1985,14457,14457,14457,AFG,measles,12
new_case,All,All,All,1986,8107,8107,8107,AFG,measles,12
new_case,All,All,All,1987,10357,10357,10357,AFG,measles,12
new_case,All,All,All,1988,4561,4561,4561,AFG,measles,12
new_case,All,All,All,1989,1170,1170,1170,AFG,measles,12
new_case,All,All,All,1990,1609,1609,1609,AFG,measles,12
new_case,All,All,All,1991,792,792,792,AFG,measles,12
new_case,All,All,All,1992,0,0,0,AFG,measles,12
new_case,All,All,All,1993,0,0,0,AFG,measles,12
new_case,All,All,All,1994,0,0,0,AFG,measles,12
new_case,All,All,All,1995,0,0,0,AFG,measles,12
new_case,All,All,All,1996,0,0,0,AFG,measles,12
new_case,All,All,All,1997,0,0,0,AFG,measles,12
new_case,All,All,All,1998,2205,2205,2205,AFG,measles,12
new_case,All,All,All,1999,3609,3609,3609,AFG,measles,12
new_case,All,All,All,2000,6532,6532,6532,AFG,measles,12
new_case,All,All,All,2001,8762,8762,8762,AFG,measles,12
new_case,All,All,All,2002,2486,2486,2486,AFG,measles,12
new_case,All,All,All,2003,798,798,798,AFG,measles,12
new_case,All,All,All,2004,466,466,466,AFG,measles,12
new_case,All,All,All,2005,1296,1296,1296,AFG,measles,12
new_case,All,All,All,2006,1990,1990,1990,AFG,measles,12
new_case,All,All,All,2007,1141,1141,1141,AFG,measles,12
new_case,All,All,All,2008,1599,1599,1599,AFG,measles,12
new_case,All,All,All,2009,2861,2861,2861,AFG,measles,12
new_case,All,All,All,2010,1989,1989,1989,AFG,measles,12
new_case,All,All,All,2011,3013,3013,3013,AFG,measles,12
new_case,All,All,All,2012,2787,2787,2787,AFG,measles,12
new_case,All,All,All,2013,430,430,430,AFG,measles,12
new_case,All,All,All,2014,492,492,492,AFG,measles,12
new_case,All,All,All,2015,1154,1154,1154,AFG,measles,12
new_case,All,All,All,2016,638,638,638,AFG,measles,12
new_case,All,All,All,2017,1511,1511,1511,AFG,measles,12
new_case,All,All,All,2018,2012,2012,2012,AFG,measles,12
new_case,All,All,All,2019,353,353,353,AFG,measles,12
new_case,All,All,All,2020,640,640,640,AFG,measles,12
new_case,All,All,All,2021,2900,2900,2900,AFG,measles,12
new_case,All,All,All,2022,5166,5166,5166,AFG,measles,12
new_case,All,All,All,2023,2792,2792,2792,AFG,measles,12
new_case,All,All,All,1950,7872778,7869656,7873887,AFG,measles,13
new_case,All,All,All,1951,58812,58734,59130,AFG,measles,13
new_case,All,All,All,1952,82804,82187,83162,AFG,measles,13
new_case,All,All,All,1953,174583,171343,176040,AFG,measles,13
new_case,All,All,All,1954,432865,429604,437890,AFG,measles,13
new_case,All,All,All,1955,332472,330367,341405,AFG,measles,13
new_case,All,All,All,1956,331789,322907,334664,AFG,measles,13
new_case,All,All,All,1957,388607,384381,390817,AFG,measles,13
new_case,All,All,All,1958,350078,346510,354359,AFG,measles,13
new_case,All,All,All,1959,375398,369115,378810,AFG,measles,13
new_case,All,All,All,1960,393593,388967,399052,AFG,measles,13
new_case,All,All,All,1961,396197,393015,402149,AFG,measles,13
new_case,All,All,All,1962,419536,410677,424124,AFG,measles,13
new_case,All,All,All,1963,424441,416073,433013,AFG,measles,13
new_case,All,All,All,1964,442536,435063,447982,AFG,measles,13
new_case,All,All,All,1965,450183,438472,454531,AFG,measles,13
new_case,All,All,All,1966,453694,450500,473878,AFG,measles,13
new_case,All,All,All,1967,480680,462229,486116,AFG,measles,13
new_case,All,All,All,1968,486948,477611,492310,AFG,measles,13
new_case,All,All,All,1969,499450,486897,512517,AFG,measles,13
new_case,All,All,All,1970,505233,499874,529160,AFG,measles,13
new_case,All,All,All,1971,531467,523476,548248,AFG,measles,13
new_case,All,All,All,1972,514737,507983,517687,AFG,measles,13
new_case,All,All,All,1973,530337,524208,540124,AFG,measles,13
new_case,All,All,All,1974,524942,518536,533813,AFG,measles,13
new_case,All,All,All,1975,521368,496331,530716,AFG,measles,13
new_case,All,All,All,1976,515995,500990,557635,AFG,measles,13
new_case,All,All,All,1977,515840,510033,526064,AFG,measles,13
new_case,All,All,All,1978,553229,549507,562528,AFG,measles,13
new_case,All,All,All,1979,463716,452361,476977,AFG,measles,13
new_case,All,All,All,1980,55669,55026,56105,AFG,measles,13
new_case,All,All,All,1981,31107,31107,31107,AFG,measles,13
new_case,All,All,All,1982,20320,20320,20320,AFG,measles,13
new_case,All,All,All,1983,18808,18808,18808,AFG,measles,13
new_case,All,All,All,1984,16199,16199,16199,AFG,measles,13
new_case,All,All,All,1985,14457,14457,14457,AFG,measles,13
new_case,All,All,All,1986,8107,8107,8107,AFG,measles,13
new_case,All,All,All,1987,10357,10357,10357,AFG,measles,13
new_case,All,All,All,1988,4561,4561,4561,AFG,measles,13
new_case,All,All,All,1989,1170,1170,1170,AFG,measles,13
new_case,All,All,All,1990,1609,1609,1609,AFG,measles,13
new_case,All,All,All,1991,792,792,792,AFG,measles,13
new_case,All,All,All,1992,0,0,0,AFG,measles,13
new_case,All,All,All,1993,0,0,0,AFG,measles,13
new_case,All,All,All,1994,0,0,0,AFG,measles,13
new_case,All,All,All,1995,0,0,0,AFG,measles,13
new_case,All,All,All,1996,0,0,0,AFG,measles,13
new_case,All,All,All,1997,0,0,0,AFG,measles,13
new_case,All,All,All,1998,2205,2205,2205,AFG,measles,13
new_case,All,All,All,1999,3609,3609,3609,AFG,measles,13
new_case,All,All,All,2000,6532,6532,6532,AFG,measles,13
new_case,All,All,All,2001,8762,8762,8762,AFG,measles,13
new_case,All,All,All,2002,2486,2486,2486,AFG,measles,13
new_case,All,All,All,2003,798,798,798,AFG,measles,13
new_case,All,All,All,2004,466,466,466,AFG,measles,13
new_case,All,All,All,2005,1296,1296,1296,AFG,measles,13
new_case,All,All,All,2006,1990,1990,1990,AFG,measles,13
new_case,All,All,All,2007,1141,1141,1141,AFG,measles,13
new_case,All,All,All,2008,1599,1599,1599,AFG,measles,13
new_case,All,All,All,2009,2861,2861,2861,AFG,measles,13
new_case,All,All,All,2010,1989,1989,1989,AFG,measles,13
new_case,All,All,All,2011,3013,3013,3013,AFG,measles,13
new_case,All,All,All,2012,2787,2787,2787,AFG,measles,13
new_case,All,All,All,2013,430,430,430,AFG,measles,13
new_case,All,All,All,2014,492,492,492,AFG,measles,13
new_case,All,All,All,2015,1154,1154,1154,AFG,measles,13
new_case,All,All,All,2016,638,638,638,AFG,measles,13
new_case,All,All,All,2017,1511,1511,1511,AFG,measles,13
new_case,All,All,All,2018,2012,2012,2012,AFG,measles,13
new_case,All,All,All,2019,353,353,353,AFG,measles,13
new_case,All,All,All,2020,640,640,640,AFG,measles,13
new_case,All,All,All,2021,2900,2900,2900,AFG,measles,13
new_case,All,All,All,2022,5166,5166,5166,AFG,measles,13
new_case,All,All,All,2023,2792,2792,2792,AFG,measles,13
new_case,All,All,All,1950,7873428,7872532,7876997,AFG,measles,14
new_case,All,All,All,1951,60416,60102,60555,AFG,measles,14
new_case,All,All,All,1952,89520,88821,90254,AFG,measles,14
new_case,All,All,All,1953,218626,217450,222103,AFG,measles,14
new_case,All,All,All,1954,450117,448941,460037,AFG,measles,14
new_case,All,All,All,1955,312429,307633,318540,AFG,measles,14
new_case,All,All,All,1956,357729,347106,372096,AFG,measles,14
new_case,All,All,All,1957,376389,368947,398233,AFG,measles,14
new_case,All,All,All,1958,366438,352512,371273,AFG,measles,14
new_case,All,All,All,1959,376371,374807,384595,AFG,measles,14
new_case,All,All,All,1960,398030,390695,410165,AFG,measles,14
new_case,All,All,All,1961,407710,403302,413466,AFG,measles,14
new_case,All,All,All,1962,419503,410691,427942,AFG,measles,14
new_case,All,All,All,1963,431968,423448,447068,AFG,measles,14
new_case,All,All,All,1964,448290,434545,454704,AFG,measles,14
new_case,All,All,All,1965,455840,451182,464072,AFG,measles,14
new_case,All,All,All,1966,467835,456607,474748,AFG,measles,14
new_case,All,All,All,1967,479515,470272,487268,AFG,measles,14
new_case,All,All,All,1968,486844,482010,494272,AFG,measles,14
new_case,All,All,All,1969,512976,506494,520082,AFG,measles,14
new_case,All,All,All,1970,515071,501582,525976,AFG,measles,14
new_case,All,All,All,1971,545443,532746,554261,AFG,measles,14
new_case,All,All,All,1972,524484,509606,533013,AFG,measles,14
new_case,All,All,All,1973,533039,527936,549737,AFG,measles,14
new_case,All,All,All,1974,527788,523327,532210,AFG,measles,14
new_case,All,All,All,1975,527654,526260,536527,AFG,measles,14
new_case,All,All,All,1976,523018,517254,537236,AFG,measles,14
new_case,All,All,All,1977,537530,530231,550423,AFG,measles,14
new_case,All,All,All,1978,554151,538849,564987,AFG,measles,14
new_case,All,All,All,1979,470544,458961,479153,AFG,measles,14
new_case,All,All,All,1980,55175,54595,55914,AFG,measles,14
new_case,All,All,All,1981,31107,31107,31107,AFG,measles,14
new_case,All,All,All,1982,20320,20320,20320,AFG,measles,14
new_case,All,All,All,1983,18808,18808,18808,AFG,measles,14
new_case,All,All,All,1984,16199,16199,16199,AFG,measles,14
new_case,All,All,All,1985,14457,14457,14457,AFG,measles,14
new_case,All,All,All,1986,8107,8107,8107,AFG,measles,14
new_case,All,All,All,1987,10357,10357,10357,AFG,measles,14
new_case,All,All,All,1988,4561,4561,4561,AFG,measles,14
new_case,All,All,All,1989,1170,1170,1170,AFG,measles,14
new_case,All,All,All,1990,1609,1609,1609,AFG,measles,14
new_case,All,All,All,1991,792,792,792,AFG,measles,14
new_case,All,All,All,1992,0,0,0,AFG,measles,14
new_case,All,All,All,1993,0,0,0,AFG,measles,14
new_case,All,All,All,1994,0,0,0,AFG,measles,14
new_case,All,All,All,1995,0,0,0,AFG,measles,14
new_case,All,All,All,1996,0,0,0,AFG,measles,14
new_case,All,All,All,1997,0,0,0,AFG,measles,14
new_case,All,All,All,1998,2205,2205,2205,AFG,measles,14
new_case,All,All,All,1999,3609,3609,3609,AFG,measles,14
new_case,All,All,All,2000,6532,6532,6532,AFG,measles,14
new_case,All,All,All,2001,8762,8762,8762,AFG,measles,14
new_case,All,All,All,2002,2486,2486,2486,AFG,measles,14
new_case,All,All,All,2003,798,798,798,AFG,measles,14
new_case,All,All,All,2004,466,466,466,AFG,measles,14
new_case,All,All,All,2005,1296,1296,1296,AFG,measles,14
new_case,All,All,All,2006,1990,1990,1990,AFG,measles,14
new_case,All,All,All,2007,1141,1141,1141,AFG,measles,14
new_case,All,All,All,2008,1599,1599,1599,AFG,measles,14
new_case,All,All,All,2009,2861,2861,2861,AFG,measles,14
new_case,All,All,All,2010,1989,1989,1989,AFG,measles,14
new_case,All,All,All,2011,3013,3013,3013,AFG,measles,14
new_case,All,All,All,2012,2787,2787,2787,AFG,measles,14
new_case,All,All,All,2013,430,430,430,AFG,measles,14
new_case,All,All,All,2014,492,492,492,AFG,measles,14
new_case,All,All,All,2015,1154,1154,1154,AFG,measles,14
new_case,All,All,All,2016,638,638,638,AFG,measles,14
new_case,All,All,All,2017,1511,1511,1511,AFG,measles,14
new_case,All,All,All,2018,2012,2012,2012,AFG,measles,14
new_case,All,All,All,2019,353,353,353,AFG,measles,14
new_case,All,All,All,2020,640,640,640,AFG,measles,14
new_case,All,All,All,2021,2900,2900,2900,AFG,measles,14
new_case,All,All,All,2022,5166,5166,5166,AFG,measles,14
new_case,All,All,All,2023,2792,2792,2792,AFG,measles,14
new_case,All,All,All,1950,7876526,7874719,7878015,AFG,measles,15
new_case,All,All,All,1951,61879,61579,61895,AFG,measles,15
new_case,All,All,All,1952,97208,96260,97876,AFG,measles,15
new_case,All,All,All,1953,274363,271768,278286,AFG,measles,15
new_case,All,All,All,1954,445538,441251,448729,AFG,measles,15
new_case,All,All,All,1955,304779,301114,305617,AFG,measles,15
new_case,All,All,All,1956,383400,381901,392355,AFG,measles,15
new_case,All,All,All,1957,374023,366577,376856,AFG,measles,15
new_case,All,All,All,1958,369355,367600,371748,AFG,measles,15
new_case,All,All,All,1959,391124,381014,392494,AFG,measles,15
new_case,All,All,All,1960,407239,380430,415478,AFG,measles,15
new_case,All,All,All,1961,410533,397358,436790,AFG,measles,15
new_case,All,All,All,1962,433545,410805,437236,AFG,measles,15
new_case,All,All,All,1963,437776,425743,451428,AFG,measles,15
new_case,All,All,All,1964,454006,451426,468429,AFG,measles,15
new_case,All,All,All,1965,461367,445988,472567,AFG,measles,15
new_case,All,All,All,1966,472079,467354,492250,AFG,measles,15
new_case,All,All,All,1967,490308,475884,493628,AFG,measles,15
new_case,All,All,All,1968,495729,493251,511562,AFG,measles,15
new_case,All,All,All,1969,516191,491863,520326,AFG,measles,15
new_case,All,All,All,1970,527174,520058,542631,AFG,measles,15
new_case,All,All,All,1971,542641,536026,557400,AFG,measles,15
new_case,All,All,All,1972,530775,525182,553272,AFG,measles,15
new_case,All,All,All,1973,549363,522316,555856,AFG,measles,15
new_case,All,All,All,1974,537710,526655,552882,AFG,measles,15
new_case,All,All,All,1975,534093,529588,554295,AFG,measles,15
new_case,All,All,All,1976,539062,529875,546826,AFG,measles,15
new_case,All,All,All,1977,543571,524393,549871,AFG,measles,15
new_case,All,All,All,1978,569124,563359,580186,AFG,measles,15
new_case,All,All,All,1979,474582,465386,478041,AFG,measles,15
new_case,All,All,All,1980,55806,54483,56400,AFG,measles,15
new_case,All,All,All,1981,31107,31107,31107,AFG,measles,15
new_case,All,All,All,1982,20320,20320,20320,AFG,measles,15
new_case,All,All,All,1983,18808,18808,18808,AFG,measles,15
new_case,All,All,All,1984,16199,16199,16199,AFG,measles,15
new_case,All,All,All,1985,14457,14457,14457,AFG,measles,15
new_case,All,All,All,1986,8107,8107,8107,AFG,measles,15
new_case,All,All,All,1987,10357,10357,10357,AFG,measles,15
new_case,All,All,All,1988,4561,4561,4561,AFG,measles,15
new_case,All,All,All,1989,1170,1170,1170,AFG,measles,15
new_case,All,All,All,1990,1609,1609,1609,AFG,measles,15
new_case,All,All,All,1991,792,792,792,AFG,measles,15
new_case,All,All,All,1992,0,0,0,AFG,measles,15
new_case,All,All,All,1993,0,0,0,AFG,measles,15
new_case,All,All,All,1994,0,0,0,AFG,measles,15
new_case,All,All,All,1995,0,0,0,AFG,measles,15
